"","Closeness.bool","Betweenness.bool","Degree.bool","Eigenvector.bool","Overlap.bool","Keyplay.bool","ego","q1.profession.df.vq","q2a.currently.working.vq","q2b.how.long.work.vq","q2c.when.leave.work.vq","q3.rate.econ.conditions.vq","q4.rate.env.conditions.vq","q5.rate.comm.agencies.vq","q6a.attended.GADNR.mtg.vq","q6b.GADNR.mtg.topic.vq","q6c.GADNR.why.not.mtg.vq","q7a.primary.dock.vq","q7b.active.dock.relationship.vq","q7c.time.worked.w.dock.vq","q7d.ended.dock.relationship.vq","q8a.observed.decline.harvest.vq","q8b.harvest.decline.location.vq","q8c.still.fish.decline.locations.vq","q9a.harvest.multiple.sp.vq","q9b.sell.to.single.dock.vq","q9c.earned.per.species.vq","q9d.why.sell.multiple.docks.vq","q10.docks.difficulty.selling.vq","q11a.change.docks.vq","q11b.change.docks.explain.vq","q11c.change.docks.freq.vq","q12a.decline.in.catch.vq","q12b.explain.decline.vq","q12c.which.spp.decline.vq","q12d.severity.decline.vq","q13a.decline.affect.business.vq","q13b.severity.decline.business.vq","q14.agency.mtg.attend.vq","q15.folks.contact.gvmt.vq","q15b.name.folks.contact.gvmt.vq","q15c.name.agencies.contacted.vq","q15d.reasons.agency.contact.vq","q16a.attendance.mtg.beneficial.vq","q16b.attendance.mtg.expl.vq","q17.agencies.helpful.vq","q18.agencies.not.helpful.vq","q19.probs.agencies.could.solve.vq","q20a.should.orgs.do.more.vq","q20b.how.should.orgs.help.vq","q21.reg.change.open.water.May15.vq","q22.reg.change.close.water.Dec31.vq","q23.reg.change.open.sounds.vq","q24.blackgill.change.fishing.vq","q25a.blackgill.concern.dockmates.vq","q25b.blackgill.concern.dockmates.strength.vq","q26a.seen.blackgill.vq","q26b.where.seen.blackgill.vq"
"198",0,0,0,0,0,0,"Stafford, Connor","Commercial fisherman","Yes","28","N/A","Very good","Slightly pressing","Fair","No","N/A","Open Response","St. Simons Dock","Yes","8","N/A","Yes","Between St. Simons Island and Jekyll Island","No","No","N/A","N/A","N/A","Yes","No","Open response","Occasionally (change dock about 1 time/6 months","No","N/A","N/A","N/A","Yes","Very not severe","Georgia Shrimping Association (Wild Georgia Shrimp)","No","N/A","N/A","Reasons for contacting agency","Yes","Benefit from attendance explained","Other (please insert)","Southern Shrimp Alliance","Problems agencies could help solve","Yes","Help suggestions","Neither likely nor unlikely","Very likely","Very unlikely","Significantly","No","N/A","Yes","Between St. Simons Island and Sapelo Island"
"199",0,0,0,0,0,0,"Malone, John","Shellfish gatherer","No","N/A","Open Response","Fair","Very pressing","Very Poor","No","N/A","Open Response","South GA Dock","Yes","0","N/A","No","N/A","N/A","No","N/A","N/A","N/A","No","No","Open response","Often (change dock 1 time/3 months)","Yes","Harvest decline explanation","Declining species","Very not severe","Yes","Severe","Georgia Sea Grant","No","N/A","N/A","Reasons for contacting agency","Yes","Benefit from attendance explained","Other (please insert)","Georgia Sea Grant","Problems agencies could help solve","Yes","Help suggestions","Very unlikely","Very likely","Very likely","Very significantly","Yes","Not very strong","No","N/A"
"200",0,0,0,0,0,0,"Morales, David","Dock and fish house","Yes","31","N/A","Very good","Very pressing","Very good","Yes","Open Response","N/A","Jekyll Dock","Yes","7","N/A","Yes","Between Sapelo Island and Savannah","No","No","N/A","N/A","N/A","Yes","No","Open response","Very often (change dock 1 or more times/month)","Yes","Harvest decline explanation","Declining species","Neither","No","N/A","Georgia Sea Grant","Yes","Name of dock/fisher","Georgia Sea Grant","Reasons for contacting agency","No","N/A","Georgia Sea Grant","Southern Shrimp Alliance","Problems agencies could help solve","No","N/A","Likely","Very unlikely","Very likely","Neither significant or insignificant","Yes","Somewhat strong","Yes","South of Jekyll Island"
"201",0,0,0,0,0,0,"Cheung, Kiana","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"202",0,0,0,0,0,0,"Chen, Selina","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"203",0,0,0,0,0,0,"Patterson, Courtney","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"204",0,0,0,0,0,0,"Marynowski, Xavier","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"205",0,0,0,0,0,0,"Mcconnaughhay, Robert","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"206",0,0,0,0,0,0,"Pham, Hideki","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"207",0,0,0,0,0,0,"Chen, Matthew","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"208",0,0,0,0,0,0,"Tran, Quinn","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"209",0,0,0,0,0,0,"Zeng, Tyler","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"210",0,0,0,0,0,0,"Ha, Nam","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"211",0,0,0,0,0,0,"Wells, Jasmine","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"212",0,0,0,0,0,0,"Puckett, Suzanna","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"213",0,0,0,0,0,0,"Marks, Jared","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"214",0,0,0,0,0,0,"Park, Isaac","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"215",0,0,0,0,0,0,"Lapointe, Niavis","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"216",0,0,0,0,0,0,"Lee, Emilee","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"217",0,0,0,0,0,0,"Lee, Steven","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"218",0,0,0,0,0,0,"Curtis, Ira","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"219",0,0,0,0,0,0,"Ray, Phoenix","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"220",0,0,0,0,0,0,"Davis, Hailey","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"221",0,0,0,0,0,0,"Kang, Alana","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"222",0,0,0,0,0,0,"Havlik, Justin","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"223",0,0,0,0,0,0,"Mitzner, Thien","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"224",0,0,0,0,0,0,"Briseno, Ira","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"225",0,0,0,0,0,0,"Chang, Antonio","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"226",0,0,0,0,0,0,"Dines, Andrew","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"227",0,0,0,0,0,0,"Lowder, Brianna","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"228",0,0,0,0,0,0,"Murtari, Kristina","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"229",0,0,0,0,0,0,"Yellowhawk, Tisha","Out-Network","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
